filename,split,boxes,audit_status
aug_0135_cup_video01_0090.jpg,train,2,human_checked
aug_0136_cup_video01_0091.jpg,train,2,human_checked
aug_0137_cup_video01_0092.jpg,train,1,human_checked
aug_0138_cup_video01_0093.jpg,train,2,human_checked
aug_0139_cup_video01_0094.jpg,train,2,human_checked
aug_0140_cup_video01_0095.jpg,train,2,human_checked
aug_0141_cup_video01_0096.jpg,train,2,human_checked
aug_0142_cup_video01_0097.jpg,train,2,human_checked
aug_0143_cup_video01_0098.jpg,train,1,human_checked
aug_0144_cup_video01_0100.jpg,train,2,human_checked
aug_0145_cup_video01_0101.jpg,train,2,human_checked
aug_0146_cup_video01_0102.jpg,train,2,human_checked
aug_0147_cup_video01_0103.jpg,train,1,human_checked
aug_0148_cup_video01_0104.jpg,train,1,human_checked
aug_0149_cup_video01_0105.jpg,train,2,human_checked
aug_0150_cup_video01_0106.jpg,train,2,human_checked
aug_0151_cup_video01_0107.jpg,train,2,human_checked
aug_0152_cup_video01_0108.jpg,train,2,human_checked
aug_0153_cup_video01_0109.jpg,train,1,human_checked
aug_0154_cup_video01_0111.jpg,train,2,human_checked
aug_0155_cup_video01_0112.jpg,train,2,human_checked
aug_0156_cup_video01_0113.jpg,train,2,human_checked
aug_0157_cup_video01_0114.jpg,train,2,human_checked
aug_0158_cup_video01_0115.jpg,train,2,human_checked
aug_0159_cup_video01_0116.jpg,train,1,human_checked
aug_0160_cup_video01_0117.jpg,train,1,human_checked
aug_0161_cup_video01_0118.jpg,train,1,human_checked
aug_0162_cup_video01_0119.jpg,train,2,human_checked
aug_0163_mouse_v1_001_t000767.jpg,train,1,human_checked
aug_0164_mouse_v1_003_t004100.jpg,train,1,human_checked
aug_0165_mouse_v1_005_t005700.jpg,train,1,human_checked
aug_0166_mouse_v1_006_t007167.jpg,train,1,human_checked
aug_0167_mouse_v1_007_t007967.jpg,train,1,human_checked
aug_0168_mouse_v1_008_t009033.jpg,train,1,human_checked
aug_0169_mouse_v1_009_t010633.jpg,train,1,human_checked
aug_0170_mouse_v1_010_t011300.jpg,train,1,human_checked
aug_0171_mouse_v1_012_t013833.jpg,train,1,human_checked
aug_0172_mouse_v1_014_t017167.jpg,train,1,human_checked
aug_0173_mouse_v1_017_t020633.jpg,train,1,human_checked
aug_0174_mouse_v1_018_t020900.jpg,train,1,human_checked
aug_0175_mouse_v1_019_t023167.jpg,train,1,human_checked
aug_0176_mouse_v1_020_t023967.jpg,train,1,human_checked
aug_0177_mouse_v1_021_t025300.jpg,train,1,human_checked
aug_0178_mouse_v1_023_t027033.jpg,train,1,human_checked
aug_0179_mouse_v1_024_t028367.jpg,train,1,human_checked
aug_0180_mouse_v1_026_t030500.jpg,train,1,human_checked
aug_0181_mouse_v1_027_t031967.jpg,train,1,human_checked
aug_0182_mouse_v1_028_t033433.jpg,train,1,human_checked
aug_0183_mouse_v1_029_t034100.jpg,train,1,human_checked
aug_0184_mouse_v1_031_t037033.jpg,train,1,human_checked
aug_0185_mouse_v1_032_t038367.jpg,train,1,human_checked
aug_0186_mouse_v2_002_t001833.jpg,train,1,human_checked
aug_0187_mouse_v2_004_t002767.jpg,train,1,human_checked
aug_0188_mouse_v2_007_t005033.jpg,train,1,human_checked
aug_0189_mouse_v2_008_t006100.jpg,train,1,human_checked
aug_0190_mouse_v2_010_t007833.jpg,train,1,human_checked
aug_0191_mouse_v2_012_t008900.jpg,train,1,human_checked
aug_0192_mouse_v2_013_t009433.jpg,train,1,human_checked
aug_0193_mouse_v2_015_t011433.jpg,train,1,human_checked
aug_0194_mouse_v2_016_t012233.jpg,train,1,human_checked
aug_0195_mouse_v2_017_t012767.jpg,train,1,human_checked
aug_0196_mouse_v2_018_t013300.jpg,train,1,human_checked
aug_0197_mouse_v2_019_t013833.jpg,train,1,human_checked
aug_0198_mouse_v2_020_t014633.jpg,train,1,human_checked
aug_0199_mouse_v2_022_t016367.jpg,train,1,human_checked
aug_0200_mouse_v2_023_t016900.jpg,train,1,human_checked
aug_0201_mouse_v2_024_t017833.jpg,train,1,human_checked
aug_0202_mouse_v2_025_t018233.jpg,train,1,human_checked
aug_0203_mouse_v2_027_t019833.jpg,train,2,human_checked
aug_0204_mouse_v2_028_t020633.jpg,train,1,human_checked
aug_0205_mouse_v2_030_t022100.jpg,train,1,human_checked
aug_0206_mouse_v2_031_t023300.jpg,train,1,human_checked
aug_0207_mouse_v2_032_t023833.jpg,train,1,human_checked
aug_0208_mouse_v3_001_t000633.jpg,train,1,human_checked
aug_0209_mouse_v3_004_t003833.jpg,train,1,human_checked
aug_0210_mouse_v3_006_t005567.jpg,train,1,human_checked
aug_0211_mouse_v3_007_t006633.jpg,train,1,human_checked
aug_0212_mouse_v3_008_t007167.jpg,train,1,human_checked
aug_0213_mouse_v3_009_t007967.jpg,train,1,human_checked
aug_0214_mouse_v3_011_t010500.jpg,train,1,human_checked
aug_0215_mouse_v3_012_t011433.jpg,train,1,human_checked
aug_0216_mouse_v3_013_t012100.jpg,train,1,human_checked
aug_0217_mouse_v3_014_t012900.jpg,train,1,human_checked
aug_0218_mouse_v3_015_t014100.jpg,train,1,human_checked
aug_0219_mouse_v3_019_t017833.jpg,train,1,human_checked
aug_0220_mouse_v3_025_t023300.jpg,train,1,human_checked
aug_0221_mouse_v3_026_t024233.jpg,train,1,human_checked
aug_0222_mouse_v3_027_t024633.jpg,train,1,human_checked
aug_0223_mouse_v3_028_t025833.jpg,train,1,human_checked
aug_0224_mouse_v3_029_t026367.jpg,train,1,human_checked
aug_0225_mouse_v3_030_t027700.jpg,train,1,human_checked
aug_0226_mouse_v3_031_t028500.jpg,train,1,human_checked
aug_0227_mouse_v3_032_t029033.jpg,train,1,human_checked
aug_0228_mouse_video02_0000.jpg,train,1,human_checked
aug_0229_mouse_video02_0001.jpg,train,1,human_checked
aug_0230_mouse_video02_0002.jpg,train,1,human_checked
aug_0231_mouse_video02_0003.jpg,train,1,human_checked
aug_0232_mouse_video02_0004.jpg,train,1,human_checked
aug_0233_mouse_video02_0005.jpg,train,1,human_checked
aug_0234_mouse_video02_0006.jpg,train,1,human_checked
aug_0235_mouse_video02_0007.jpg,train,1,human_checked
aug_0236_mouse_video02_0008.jpg,train,1,human_checked
aug_0237_mouse_video02_0009.jpg,train,1,human_checked
aug_0238_mouse_video02_0010.jpg,train,1,human_checked
aug_0239_mouse_video02_0011.jpg,train,1,human_checked
aug_0240_mouse_video02_0012.jpg,train,1,human_checked
aug_0241_mouse_video02_0013.jpg,train,1,human_checked
aug_0242_mouse_video02_0014.jpg,train,1,human_checked
aug_0243_mouse_video02_0015.jpg,train,1,human_checked
aug_0244_mouse_video02_0016.jpg,train,1,human_checked
aug_0245_mouse_video02_0017.jpg,train,1,human_checked
aug_0246_mouse_video02_0018.jpg,train,1,human_checked
aug_0247_mouse_video02_0019.jpg,train,1,human_checked
aug_0248_mouse_video02_0020.jpg,train,1,human_checked
aug_0249_mouse_video02_0021.jpg,train,1,human_checked
aug_0250_mouse_video02_0022.jpg,train,1,human_checked
aug_0251_mouse_video02_0023.jpg,train,1,human_checked
aug_0252_mouse_video02_0024.jpg,train,1,human_checked
aug_0253_mouse_video02_0025.jpg,train,1,human_checked
aug_0254_mouse_video02_0026.jpg,train,1,human_checked
aug_0255_mouse_video02_0027.jpg,train,1,human_checked
aug_0256_mouse_video02_0028.jpg,train,1,human_checked
aug_0257_mouse_video02_0029.jpg,train,1,human_checked
aug_0258_mouse_video02_0030.jpg,train,1,human_checked
aug_0259_mouse_video02_0031.jpg,train,1,human_checked
aug_0260_mouse_video02_0032.jpg,train,1,human_checked
aug_0261_mouse_video02_0033.jpg,train,1,human_checked
aug_0262_mouse_video02_0034.jpg,train,1,human_checked
aug_0263_mouse_video02_0035.jpg,train,1,human_checked
aug_0264_mouse_video02_0036.jpg,train,1,human_checked
aug_0265_mouse_video02_0037.jpg,train,1,human_checked
aug_0266_mouse_video02_0038.jpg,train,1,human_checked
aug_0267_mouse_video02_0039.jpg,train,1,human_checked
aug_0268_mouse_video02_0040.jpg,train,1,human_checked
aug_0269_mouse_video02_0041.jpg,train,1,human_checked
aug_0270_mouse_video02_0042.jpg,train,1,human_checked
aug_0271_mouse_video02_0043.jpg,train,1,human_checked
aug_0272_mouse_video02_0044.jpg,train,1,human_checked
aug_0273_mouse_video02_0045.jpg,train,1,human_checked
aug_0274_mouse_video02_0046.jpg,train,1,human_checked
aug_0275_mouse_video02_0047.jpg,train,1,human_checked
aug_0276_mouse_video02_0048.jpg,train,0,human_checked_negative
aug_0277_mouse_video02_0049.jpg,train,0,human_checked_negative
aug_0278_mouse_video02_0050.jpg,train,0,human_checked_negative
aug_0279_mouse_video02_0051.jpg,train,1,human_checked
aug_0280_mouse_video02_0052.jpg,train,1,human_checked
aug_0281_mouse_video02_0053.jpg,train,1,human_checked
aug_0282_mouse_video02_0054.jpg,train,1,human_checked
aug_0283_mouse_video02_0055.jpg,train,1,human_checked
aug_0284_mouse_video02_0056.jpg,train,1,human_checked
aug_0285_mouse_video02_0057.jpg,train,1,human_checked
aug_0286_mouse_video02_0058.jpg,train,1,human_checked
aug_0287_mouse_video02_0059.jpg,train,1,human_checked
aug_0288_mouse_video02_0060.jpg,train,1,human_checked
aug_0289_mouse_video02_0061.jpg,train,1,human_checked
aug_0290_mouse_video02_0062.jpg,train,1,human_checked
aug_0291_mouse_video02_0063.jpg,train,1,human_checked
aug_0292_mouse_video02_0064.jpg,train,1,human_checked
aug_0293_mouse_video02_0065.jpg,train,1,human_checked
aug_0294_mouse_video02_0066.jpg,train,1,human_checked
aug_0295_mouse_video02_0067.jpg,train,1,human_checked
aug_0296_mouse_video02_0068.jpg,train,1,human_checked
aug_0297_mouse_video02_0069.jpg,train,1,human_checked
aug_0298_mouse_video02_0070.jpg,train,1,human_checked
aug_0299_mouse_video02_0071.jpg,train,1,human_checked
aug_0300_mouse_video02_0072.jpg,train,1,human_checked
aug_0301_mouse_video02_0073.jpg,train,1,human_checked
aug_0302_mouse_video02_0074.jpg,train,1,human_checked
aug_0303_mouse_video02_0075.jpg,train,1,human_checked
aug_0304_mouse_video02_0076.jpg,train,1,human_checked
aug_0305_mouse_video02_0077.jpg,train,1,human_checked
aug_0306_mouse_video02_0078.jpg,train,1,human_checked
aug_0307_mouse_video02_0079.jpg,train,1,human_checked
aug_0308_mouse_video02_0080.jpg,train,1,human_checked
aug_0309_mouse_video02_0081.jpg,train,1,human_checked
aug_0310_mouse_video02_0082.jpg,train,1,human_checked
aug_0311_mouse_video02_0083.jpg,train,1,human_checked
aug_0312_mouse_video02_0084.jpg,train,1,human_checked
aug_0313_mouse_video02_0085.jpg,train,1,human_checked
aug_0314_mouse_video02_0086.jpg,train,1,human_checked
aug_0315_mouse_video02_0087.jpg,train,1,human_checked
aug_0316_mouse_video02_0088.jpg,train,1,human_checked
aug_0317_mouse_video02_0089.jpg,train,1,human_checked
aug_0318_mouse_video02_0090.jpg,train,1,human_checked
aug_0319_mouse_video02_0091.jpg,train,1,human_checked
aug_0320_mouse_video02_0092.jpg,train,1,human_checked
aug_0321_mouse_video02_0093.jpg,train,1,human_checked
aug_0322_mouse_video02_0094.jpg,train,1,human_checked
aug_0323_mouse_video02_0095.jpg,train,1,human_checked
aug_0324_mouse_video02_0096.jpg,train,1,human_checked
aug_0325_mouse_video02_0097.jpg,train,1,human_checked
aug_0326_mouse_video02_0098.jpg,train,1,human_checked
aug_0327_mouse_video02_0099.jpg,train,1,human_checked
aug_0328_mouse_video02_0100.jpg,train,1,human_checked
aug_0329_mouse_video02_0101.jpg,train,1,human_checked
aug_0330_mouse_video02_0102.jpg,train,1,human_checked
aug_0331_mouse_video02_0103.jpg,train,1,human_checked
aug_0332_mouse_video02_0104.jpg,train,1,human_checked
aug_0333_mouse_video02_0105.jpg,train,1,human_checked
aug_0334_mouse_video02_0106.jpg,train,1,human_checked
aug_0335_mouse_video02_0107.jpg,train,1,human_checked
aug_0336_mouse_video02_0108.jpg,train,1,human_checked
aug_0337_mouse_video02_0109.jpg,train,1,human_checked
aug_0338_mouse_video02_0110.jpg,train,1,human_checked
aug_0339_mouse_video02_0111.jpg,train,1,human_checked
aug_0340_mouse_video02_0112.jpg,train,1,human_checked
aug_0341_mouse_video02_0113.jpg,train,1,human_checked
aug_0342_mouse_video02_0114.jpg,train,1,human_checked
aug_0343_mouse_video02_0115.jpg,train,1,human_checked
aug_0344_mouse_video02_0116.jpg,train,1,human_checked
aug_0345_mouse_video02_0117.jpg,train,1,human_checked
aug_0346_mouse_video02_0118.jpg,train,1,human_checked
aug_0347_mouse_video02_0119.jpg,train,1,human_checked
aug_0348_cup_v1_002_t002100.jpg,train,1,human_checked
aug_0349_cup_v1_003_t002767.jpg,train,1,human_checked
aug_0350_cup_v1_004_t004233.jpg,train,1,human_checked
aug_0351_cup_v1_006_t006233.jpg,train,1,human_checked
aug_0352_cup_v1_007_t006633.jpg,train,1,human_checked
aug_0353_cup_v1_008_t008500.jpg,train,1,human_checked
aug_0354_cup_v1_009_t009033.jpg,train,1,human_checked
aug_0355_cup_v1_010_t009833.jpg,train,1,human_checked
aug_0356_cup_v1_011_t011167.jpg,train,1,human_checked
aug_0357_cup_v1_012_t011833.jpg,train,1,human_checked
aug_0358_cup_v1_013_t012767.jpg,train,1,human_checked
aug_0359_cup_v1_014_t014367.jpg,train,1,human_checked
aug_0360_cup_v1_015_t015300.jpg,train,1,human_checked
aug_0361_cup_v1_016_t015700.jpg,train,1,human_checked
aug_0362_cup_v1_017_t016900.jpg,train,2,human_checked
aug_0363_cup_v1_020_t020100.jpg,train,2,human_checked
aug_0364_cup_v1_024_t024233.jpg,train,2,human_checked
aug_0365_cup_v1_025_t025300.jpg,train,2,human_checked
aug_0366_cup_v1_026_t026367.jpg,train,2,human_checked
aug_0367_cup_v1_028_t027433.jpg,train,2,human_checked
aug_0368_cup_v1_030_t030233.jpg,train,2,human_checked
aug_0369_cup_v1_031_t030767.jpg,train,2,human_checked
aug_0370_cup_v1_032_t032233.jpg,train,2,human_checked
aug_0371_cup_v2_001_t000767.jpg,train,1,human_checked
aug_0372_cup_v2_002_t002767.jpg,train,2,human_checked
aug_0373_cup_v2_003_t003700.jpg,train,2,human_checked
aug_0374_cup_v2_006_t007833.jpg,train,2,human_checked
aug_0375_cup_v2_007_t008767.jpg,train,2,human_checked
aug_0376_cup_v2_008_t010367.jpg,train,2,human_checked
aug_0377_cup_v2_009_t011433.jpg,train,2,human_checked
aug_0378_cup_v2_010_t011833.jpg,train,2,human_checked
aug_0379_cup_v2_012_t015033.jpg,train,2,human_checked
aug_0380_cup_v2_013_t015967.jpg,train,2,human_checked
aug_0381_cup_v2_015_t018233.jpg,train,2,human_checked
aug_0382_cup_v2_016_t020100.jpg,train,2,human_checked
aug_0383_cup_v2_018_t021700.jpg,train,2,human_checked
aug_0384_cup_v2_020_t024233.jpg,train,1,human_checked
aug_0385_cup_v2_021_t025567.jpg,train,1,human_checked
aug_0386_cup_v2_023_t027833.jpg,train,1,human_checked
aug_0387_cup_v2_027_t033033.jpg,train,1,human_checked
aug_0388_cup_v2_028_t034633.jpg,train,1,human_checked
aug_0389_cup_v2_029_t035700.jpg,train,1,human_checked
aug_0390_cup_v2_030_t037567.jpg,train,1,human_checked
aug_0391_cup_v2_031_t037967.jpg,train,1,human_checked
aug_0392_cup_v2_032_t039033.jpg,train,1,human_checked
aug_0393_cup_v3_003_t004100.jpg,train,3,human_checked
aug_0394_cup_v3_007_t009033.jpg,train,1,human_checked
aug_0395_cup_v3_009_t010633.jpg,train,1,human_checked
aug_0396_cup_v3_010_t011967.jpg,train,1,human_checked
aug_0397_cup_v3_011_t013300.jpg,train,1,human_checked
aug_0398_cup_v3_012_t015033.jpg,train,1,human_checked
aug_0399_cup_v3_013_t015567.jpg,train,1,human_checked
aug_0400_cup_v3_014_t016900.jpg,train,1,human_checked
aug_0401_cup_v3_015_t019167.jpg,train,2,human_checked
aug_0402_cup_v3_016_t020100.jpg,train,2,human_checked
aug_0403_cup_v3_018_t022100.jpg,train,2,human_checked
aug_0404_cup_v3_020_t025433.jpg,train,2,human_checked
aug_0405_cup_v3_022_t027833.jpg,train,2,human_checked
aug_0406_cup_v3_023_t028767.jpg,train,1,human_checked
aug_0407_cup_v3_024_t029300.jpg,train,1,human_checked
aug_0408_cup_v3_025_t030633.jpg,train,2,human_checked
aug_0409_cup_v3_026_t031967.jpg,train,3,human_checked
aug_0410_cup_v3_027_t033300.jpg,train,1,human_checked
aug_0411_cup_v3_028_t035433.jpg,train,2,human_checked
aug_0412_cup_v3_029_t036367.jpg,train,3,human_checked
aug_0413_cup_v3_030_t037700.jpg,train,1,human_checked
aug_0414_cup_v3_032_t039567.jpg,train,2,human_checked
aug_0415_cup_video01_0000.jpg,train,2,human_checked
aug_0416_cup_video01_0001.jpg,train,2,human_checked
aug_0417_cup_video01_0002.jpg,train,3,human_checked
aug_0418_cup_video01_0003.jpg,train,1,human_checked
aug_0419_cup_video01_0004.jpg,train,2,human_checked
aug_0420_cup_video01_0008.jpg,train,1,human_checked
aug_0421_cup_video01_0009.jpg,train,1,human_checked
aug_0422_cup_video01_0010.jpg,train,1,human_checked
aug_0423_cup_video01_0011.jpg,train,1,human_checked
aug_0424_cup_video01_0012.jpg,train,1,human_checked
aug_0425_cup_video01_0013.jpg,train,1,human_checked
aug_0426_cup_video01_0014.jpg,train,1,human_checked
aug_0427_cup_video01_0021.jpg,train,3,human_checked
aug_0428_cup_video01_0024.jpg,train,1,human_checked
aug_0429_cup_video01_0025.jpg,train,1,human_checked
aug_0430_cup_video01_0026.jpg,train,2,human_checked
aug_0431_cup_video01_0027.jpg,train,2,human_checked
aug_0432_cup_video01_0028.jpg,train,2,human_checked
aug_0433_cup_video01_0029.jpg,train,3,human_checked
aug_0434_cup_video01_0031.jpg,train,2,human_checked
aug_0435_cup_video01_0032.jpg,train,1,human_checked
aug_0436_cup_video01_0033.jpg,train,1,human_checked
aug_0437_cup_video01_0036.jpg,train,2,human_checked
aug_0438_cup_video01_0037.jpg,train,2,human_checked
aug_0439_cup_video01_0038.jpg,train,2,human_checked
aug_0440_cup_video01_0041.jpg,train,1,human_checked
aug_0441_cup_video01_0043.jpg,train,2,human_checked
aug_0442_cup_video01_0044.jpg,train,1,human_checked
aug_0443_cup_video01_0045.jpg,train,1,human_checked
aug_0444_cup_video01_0046.jpg,train,1,human_checked
aug_0445_cup_video01_0047.jpg,train,1,human_checked
aug_0446_cup_video01_0051.jpg,train,1,human_checked
aug_0447_cup_video01_0052.jpg,train,1,human_checked
aug_0448_cup_video01_0053.jpg,train,1,human_checked
aug_0449_cup_video01_0054.jpg,train,1,human_checked
aug_0450_cup_video01_0055.jpg,train,1,human_checked
aug_0451_cup_video01_0056.jpg,train,1,human_checked
aug_0452_cup_video01_0057.jpg,train,1,human_checked
aug_0453_cup_video01_0058.jpg,train,1,human_checked
aug_0454_cup_video01_0059.jpg,train,1,human_checked
aug_0455_cup_video01_0060.jpg,train,1,human_checked
aug_0456_cup_video01_0062.jpg,train,1,human_checked
aug_0457_cup_video01_0063.jpg,train,1,human_checked
aug_0458_cup_video01_0064.jpg,train,1,human_checked
aug_0459_cup_video01_0065.jpg,train,1,human_checked
aug_0460_cup_video01_0066.jpg,train,1,human_checked
aug_0461_cup_video01_0067.jpg,train,1,human_checked
aug_0462_cup_video01_0068.jpg,train,1,human_checked
aug_0463_cup_video01_0069.jpg,train,1,human_checked
aug_0464_cup_video01_0070.jpg,train,1,human_checked
aug_0465_cup_video01_0071.jpg,train,1,human_checked
aug_0466_cup_video01_0072.jpg,train,1,human_checked
aug_0467_cup_video01_0073.jpg,train,1,human_checked
aug_0468_cup_video01_0074.jpg,train,1,human_checked
aug_0469_cup_video01_0075.jpg,train,2,human_checked
aug_0470_cup_video01_0076.jpg,train,2,human_checked
